anon_donor_id,zip,status,do_not_mail,do_not_call,organisation,date,amount,form,campaign,target
16,19072,Active,FALSE,FALSE,N,12/01/2020,50,Check,Fall Towns,Gift
978,19010,Active,FALSE,FALSE,N,12/01/2020,200,Check,Fall Towns,Gift
111,19035,Active,FALSE,FALSE,N,12/01/2020,50,Check,Emerg fund,Gift
1003,19072,Active,FALSE,FALSE,N,12/01/2020,250,Check,Fall Towns,Gift
48,19096,Active,FALSE,FALSE,N,12/01/2020,500,Check,Fall Towns,Gift
423,19096,Active,FALSE,FALSE,N,12/01/2020,50,Check,Fall Towns,Gift
272,19085,Active,FALSE,FALSE,N,12/01/2020,200,Check,Fall Towns,Gift
92,19003,Active,FALSE,FALSE,N,12/01/2020,40,Check,Clients,Gift
228,19035,Active,FALSE,FALSE,N,12/01/2020,500,Check,Fall Towns,Gift
835,19072,Active,FALSE,FALSE,N,12/01/2020,100,Check,Board,Gift
75,19010,Active,FALSE,FALSE,N,12/01/2020,150,Check,Fall Towns,Gift
343,19072,Active,FALSE,FALSE,N,12/02/2020,30,Check,Fall Towns,Gift
433,19066,Active,FALSE,FALSE,N,12/03/2020,25,Check,Fall Towns,Gift
70,19066,Active,FALSE,FALSE,N,12/03/2020,150,Check,Mem-hon,Gift
251,19085,Active,FALSE,FALSE,N,12/03/2020,250,Check,Fall Towns,Gift
850,NA,Active,FALSE,FALSE,Y,12/03/2020,100,Check,Emerg fund,Gift
252,19002,Active,FALSE,FALSE,N,12/03/2020,50,Check,Emerg fund,Gift
119,19041,Active,FALSE,FALSE,N,12/04/2020,100,Check,Fall Towns,Gift
279,19103,Active,FALSE,FALSE,N,12/04/2020,2000,Check,Misc,Gift
279,19103,Active,FALSE,FALSE,N,12/04/2020,500,Check,Misc,Gift
133,19096,Active,FALSE,FALSE,N,12/04/2020,250,Check,Fall Towns,Gift
644,19087,Active,FALSE,FALSE,N,12/04/2020,220,Check,Fall Towns,Gift
233,19072,Active,FALSE,FALSE,N,12/04/2020,1500,Check,Foundation,Gift
402,19072,Active,FALSE,FALSE,N,12/04/2020,100,Check,Fall Towns,Gift
403,19004,Active,FALSE,FALSE,N,12/05/2020,100,Check,Fall Towns,Gift
666,19035,Active,FALSE,FALSE,N,12/05/2020,50,Check,Fall Towns,Gift
722,19010,Active,FALSE,FALSE,N,12/05/2020,100,Check,Fall Towns,Gift
409,19003,Active,FALSE,FALSE,N,12/06/2020,25,Check,Fall Towns,Gift
956,19003,Active,FALSE,FALSE,N,12/06/2020,32,Check,Fall Towns,Gift
828,19096,Active,FALSE,FALSE,N,12/07/2020,87.5,Check,Church,Gift
362,19072,Active,FALSE,FALSE,N,12/07/2020,75,Check,Fall Towns,Gift
887,19010,Active,FALSE,FALSE,N,12/07/2020,100,Check,Fall Towns,Gift
47,19063,Active,FALSE,FALSE,N,12/07/2020,400,Check,CAC,Gift
351,19041,Active,FALSE,FALSE,N,12/07/2020,50,Check,CAC,Gift
359,19096,Active,FALSE,FALSE,Y,12/07/2020,250,Check,Fall Towns,Gift
543,19010,Active,FALSE,FALSE,N,12/07/2020,35,Check,Fall Towns,Gift
481,19003,Active,FALSE,FALSE,N,12/07/2020,75,Check,Fall Towns,Gift
89,19085,Active,FALSE,FALSE,N,12/07/2020,2500,Check,Fall Towns,Gift
303,19010,Active,FALSE,FALSE,N,12/07/2020,100,Check,Fall Towns,Gift
1055,19470,Active,FALSE,FALSE,N,12/07/2020,2000,Check,Foundation,Gift
720,19066,Active,FALSE,FALSE,N,12/08/2020,75,Check,Fall Towns,Gift
539,19010,Active,FALSE,FALSE,N,12/08/2020,50,Check,Fall Towns,Gift
420,19096,Active,FALSE,FALSE,N,12/08/2020,100,Check,Fall Towns,Gift
322,19072,Active,FALSE,FALSE,N,12/08/2020,100,Check,Fall Towns,Gift
554,19003,Active,FALSE,FALSE,N,12/08/2020,100,Check,Fall Towns,Gift
590,19066,Active,FALSE,FALSE,N,12/09/2020,25,Check,Fall Towns,Gift
219,19010,Active,FALSE,FALSE,N,12/09/2020,100,Check,Fall Towns,Gift
292,19035,Active,FALSE,FALSE,N,12/09/2020,100,Check,Fall Towns,Gift
542,19072,Active,FALSE,FALSE,N,12/09/2020,100,Check,Fall Towns,Gift
478,19003,Active,FALSE,FALSE,N,12/09/2020,50,Check,Fall Towns,Gift
472,19890,Active,FALSE,FALSE,N,12/09/2020,5000,Check,Foundation,Gift
704,19010,Active,FALSE,FALSE,N,12/09/2020,50,Check,Fall Towns,Gift
737,19041,Active,FALSE,FALSE,N,12/09/2020,100,Check,Fall Towns,Gift
376,19010,Active,FALSE,FALSE,N,12/10/2020,50,Check,Fall Towns,Gift
885,19003,Active,FALSE,FALSE,N,12/10/2020,1000,Check,Fall Towns,Gift
184,19096,Active,FALSE,FALSE,N,12/10/2020,1000,Check,Emerg fund,Gift
767,19085,Active,FALSE,FALSE,N,12/10/2020,50,Check,Fall Towns,Gift
300,19096,Active,FALSE,FALSE,N,12/10/2020,100,Check,Fall Towns,Gift
415,19041,Active,FALSE,FALSE,N,12/10/2020,100,Check,Fall Towns,Gift
786,19085,Active,FALSE,FALSE,N,12/10/2020,500,Check,Fall Towns,Gift
648,19096,Active,FALSE,FALSE,N,12/10/2020,25,Check,Fall Towns,Gift
925,19096,Active,FALSE,FALSE,Y,12/10/2020,300,Check,Foundation,Gift
814,19041,Active,FALSE,FALSE,N,12/10/2020,50,Check,Fall Towns,Gift
824,19426,Active,FALSE,FALSE,N,12/10/2020,100,Check,CAC,Gift
937,19004,Active,FALSE,FALSE,N,12/11/2020,5000,Check,Escort Dri,Gift
345,19041,Active,FALSE,FALSE,N,12/11/2020,50,Check,Fall Towns,Gift
316,19066,Active,FALSE,FALSE,N,12/11/2020,50,Check,Fall Towns,Gift
102,19010,Active,FALSE,FALSE,N,12/11/2020,100,Check,Fall Towns,Gift
195,19096,Active,FALSE,FALSE,Y,12/11/2020,3600,Check,Foundation,Gift
938,19041,Active,TRUE,TRUE,N,12/11/2020,100,Check,Fall Towns,Gift
1049,19041,Active,FALSE,FALSE,N,12/11/2020,300,Check,CAC,Gift
765,19010,Active,FALSE,FALSE,N,12/12/2020,50,Check,Fall Towns,Gift
802,19010,Active,FALSE,FALSE,N,12/12/2020,150,Check,Fall Towns,Gift
388,19004,Active,FALSE,FALSE,N,12/12/2020,50,Check,Fall Towns,Gift
633,19096,Active,FALSE,FALSE,N,12/12/2020,3000,Check,Fall Towns,Gift
896,19462,Active,FALSE,FALSE,N,12/13/2020,100,Check,Fall Towns,Gift
469,19010,Active,FALSE,FALSE,N,12/13/2020,25,Check,Fall Towns,Gift
14,19072,Active,FALSE,FALSE,N,12/14/2020,50,Check,Fall Towns,Gift
946,19010,Active,FALSE,FALSE,N,12/14/2020,100,Check,Fall Towns,Gift
900,19010,Active,FALSE,FALSE,N,12/14/2020,25,Check,Fall Towns,Gift
997,19096,Active,FALSE,FALSE,N,12/14/2020,100,Check,Fall Towns,Gift
61,19072,Active,FALSE,FALSE,N,12/14/2020,50,Check,Fall Towns,Gift
639,19096,Active,FALSE,FALSE,N,12/14/2020,18,Check,Fall Towns,Gift
53,19096,Active,FALSE,FALSE,N,12/14/2020,25,Check,Fall Towns,Gift
350,NA,Active,FALSE,FALSE,Y,12/15/2020,5054.94,Check,Fall Towns,Gift
650,19003,Active,FALSE,FALSE,N,12/15/2020,200,Check,Fall Towns,Gift
562,19035,Active,FALSE,FALSE,N,12/15/2020,75,Check,Fall Towns,Gift
865,19096,Active,FALSE,FALSE,N,12/15/2020,100,Check,Fall Towns,Gift
1034,19087,Active,FALSE,FALSE,N,12/15/2020,350,Check,Emerg fund,Gift
1034,19087,Active,FALSE,FALSE,N,12/15/2020,800,Check,CAC,Gift
293,19003,Active,FALSE,FALSE,N,12/15/2020,50,Check,Clients,Gift
864,20814,Active,FALSE,FALSE,N,12/15/2020,115.66,Check,Misc,Gift
7,19320,Active,FALSE,FALSE,N,12/15/2020,50,Check,Fall Towns,Gift
835,19072,Active,FALSE,FALSE,N,12/15/2020,50,Check,Emerg fund,Gift
1057,19003,Active,FALSE,FALSE,N,12/16/2020,200,Check,Fall Towns,Gift
628,19010,Active,FALSE,FALSE,N,12/16/2020,100,Check,Board,Gift
792,19096,Active,FALSE,FALSE,N,12/16/2020,100,Check,Fall Towns,Gift
4,19035,Active,FALSE,FALSE,N,12/16/2020,100,Check,Fall Towns,Gift
394,19096,Active,FALSE,FALSE,N,12/16/2020,75,Check,Fall Towns,Gift
270,19073,Active,FALSE,FALSE,N,12/16/2020,1000,Check,Foundation,Gift
701,19004,Active,FALSE,FALSE,N,12/16/2020,50,Check,Fall Towns,Gift
574,19072,Active,FALSE,FALSE,N,12/16/2020,100,Check,Fall Towns,Gift
599,19066,Active,FALSE,FALSE,N,12/16/2020,10,Check,Fall Towns,Gift
81,19066,Active,FALSE,FALSE,N,12/17/2020,25,Check,Fall Towns,Gift
107,19333,Active,FALSE,FALSE,N,12/17/2020,2076,Check,Emerg fund,Gift
572,19010,Active,FALSE,FALSE,N,12/17/2020,250,Check,Fall Towns,Gift
738,19041,Active,FALSE,FALSE,N,12/18/2020,100,Check,Fall Towns,Gift
515,19072,Active,FALSE,FALSE,Y,12/18/2020,500,Check,Foundation,Gift
476,19096,Active,FALSE,FALSE,N,12/18/2020,100,Check,Fall Towns,Gift
556,19072,Active,FALSE,FALSE,N,12/18/2020,25,Check,Fall Towns,Gift
369,19041,Active,FALSE,FALSE,N,12/19/2020,50,Check,Fall Towns,Gift
588,19003,Active,FALSE,FALSE,N,12/20/2020,50,Check,Fall Towns,Gift
510,19041,Active,FALSE,FALSE,N,12/20/2020,200,Check,Fall Towns,Gift
453,19010,Active,FALSE,FALSE,N,12/20/2020,200,Cash,Emerg fund,Gift
320,19003,Active,FALSE,FALSE,N,12/20/2020,20,Check,Fall Towns,Gift
305,19010,Active,FALSE,FALSE,N,12/20/2020,75,Check,Fall Towns,Gift
636,19096,Active,FALSE,FALSE,N,12/20/2020,20,Check,Fall Towns,Gift
626,19106,Active,FALSE,FALSE,N,12/21/2020,50,Check,Fall Towns,Gift
654,19096,Active,FALSE,FALSE,N,12/21/2020,1000,Check,Fall Towns,Gift
96,19003,Active,FALSE,FALSE,N,12/21/2020,2000,Check,Fall Towns,Gift
69,19003,Active,FALSE,FALSE,N,12/21/2020,75,Check,Fall Towns,Gift
820,19066,Active,FALSE,FALSE,N,12/21/2020,2000,Check,Fall Towns,Gift
797,19066,Active,FALSE,FALSE,N,12/21/2020,50,Check,Fall Towns,Gift
970,19096,Active,FALSE,FALSE,N,12/21/2020,100,Check,Fall Towns,Gift
772,27587,Active,FALSE,FALSE,N,12/21/2020,2812,Check,Foundation,Gift
514,19035,Active,FALSE,FALSE,N,12/21/2020,100,Check,Fall Towns,Gift
534,19096,Active,FALSE,FALSE,N,12/21/2020,100,Check,Fall Towns,Gift
273,19066,Active,FALSE,FALSE,N,12/22/2020,100,Check,Fall Towns,Gift
157,19004,Active,FALSE,FALSE,N,12/22/2020,25,Check,Fall Towns,Gift
920,19010,Active,FALSE,FALSE,N,12/23/2020,800,Check,Emerg fund,Gift
1036,19066,Active,FALSE,FALSE,N,12/23/2020,50,Check,Fall Towns,Gift
725,19073,Active,FALSE,FALSE,N,12/23/2020,100,Check,Emerg fund,Gift
176,19004,Active,FALSE,FALSE,N,12/24/2020,100,Check,Fall Towns,Gift
853,19041,Active,FALSE,FALSE,N,12/24/2020,2000,Check,Fall Towns,Gift
489,19004,Active,FALSE,FALSE,N,12/24/2020,50,Check,Fall Towns,Gift
1053,19072,Active,FALSE,FALSE,N,12/25/2020,100,Check,Fall Towns,Gift
496,19096,Active,FALSE,FALSE,N,12/26/2020,50,Check,Clients,Gift
939,19085,Active,FALSE,FALSE,N,12/26/2020,100,Check,Fall Towns,Gift
78,19041,Active,FALSE,FALSE,N,12/26/2020,40,Check,Fall Towns,Gift
354,19066,Active,FALSE,FALSE,N,12/26/2020,50,Check,Fall Towns,Gift
790,19066,Active,FALSE,FALSE,N,12/26/2020,20,Check,Fall Towns,Gift
795,19004,Active,FALSE,FALSE,N,12/26/2020,100,Check,Fall Towns,Gift
442,19072,Active,FALSE,FALSE,N,12/27/2020,150,Check,Fall Towns,Gift
555,19072,Active,FALSE,FALSE,N,12/28/2020,25,Check,Fall Towns,Gift
555,19072,Active,FALSE,FALSE,N,12/28/2020,25,Check,Emerg fund,Gift
676,19041,Active,FALSE,FALSE,N,12/28/2020,25,Check,Fall Towns,Gift
630,19096,Active,FALSE,FALSE,N,12/28/2020,200,Check,Emerg fund,Gift
91,19003,Active,FALSE,FALSE,N,12/28/2020,200,Check,Fall Towns,Gift
123,19010,Active,FALSE,FALSE,N,12/28/2020,10,Check,Fall Towns,Gift
700,19004,Active,FALSE,FALSE,N,12/28/2020,35,Check,Fall Towns,Gift
436,19096,Active,FALSE,FALSE,N,12/29/2020,25,Check,Fall Towns,Gift
965,19072,Active,FALSE,FALSE,N,12/29/2020,100,Check,Fall Towns,Gift
118,19072,Active,FALSE,FALSE,N,12/29/2020,25,Check,Fall Towns,Gift
448,19035,Active,FALSE,FALSE,N,12/29/2020,250,Check,Fall Towns,Gift
840,19072,Active,FALSE,FALSE,N,12/29/2020,25,Check,Fall Towns,Gift
132,19010,Active,FALSE,FALSE,N,12/29/2020,375,Check,Emerg fund,Gift
502,19096,Active,FALSE,FALSE,N,12/30/2020,50,Check,Fall Towns,Gift
920,19010,Active,FALSE,FALSE,N,12/30/2020,3667.5,Check,Emerg fund,Gift
174,19003,Active,FALSE,FALSE,N,12/30/2020,50,Check,Fall Towns,Gift
12,19096,Active,TRUE,TRUE,N,12/30/2020,200,Check,Fall Towns,Gift
10,19041,Active,FALSE,FALSE,N,12/30/2020,25,Check,Fall Towns,Gift
287,19072,Active,FALSE,FALSE,N,12/30/2020,60,Check,Fall Towns,Gift
563,19010,Active,FALSE,FALSE,N,12/30/2020,20,Check,Fall Towns,Gift
9,19096,Active,FALSE,FALSE,N,12/30/2020,500,Check,Church,Gift
187,19096,Active,FALSE,FALSE,N,12/30/2020,60,Check,Fall Towns,Gift
1049,19041,Active,FALSE,FALSE,N,12/30/2020,300,Check,CAC,Gift
924,30004,Active,FALSE,FALSE,N,12/30/2020,150,Check,Fall Towns,Gift
858,19096,Active,FALSE,FALSE,N,12/31/2020,2000,Check,Fall Towns,Gift
693,19035,Active,FALSE,FALSE,N,12/31/2020,100,Check,Emerg fund,Gift
72,19003,Active,FALSE,FALSE,N,12/31/2020,50,Check,Fall Towns,Gift
525,19010,Active,FALSE,FALSE,N,12/31/2020,240,Check,Fall Towns,Gift
92,19003,Active,FALSE,FALSE,N,12/31/2020,40,Check,Clients,Gift
1058,19004,Active,FALSE,FALSE,N,12/31/2020,50,Check,Fall Towns,Gift
568,19035,Active,FALSE,FALSE,N,01/01/2021,75,Check,Fall Towns,Gift
441,19096,Active,FALSE,FALSE,N,01/02/2021,250,Check,Fall Towns,Gift
781,19010,Active,FALSE,FALSE,N,01/04/2021,60,Check,Fall Towns,Gift
818,19066,Active,FALSE,FALSE,N,01/04/2021,35,Check,Fall Towns,Gift
417,19010,Active,FALSE,FALSE,N,01/04/2021,510,Check,Emerg fund,Gift
994,19004,Active,FALSE,FALSE,N,01/05/2021,50,Check,Emerg fund,Gift
735,19004,Active,FALSE,FALSE,N,01/05/2021,200,Check,Fall Towns,Gift
54,19066,Active,FALSE,FALSE,N,01/06/2021,50,Check,Fall Towns,Gift
315,19066,Active,FALSE,FALSE,N,01/07/2021,50,Check,Fall Towns,Gift
1028,19010,Active,FALSE,FALSE,Y,01/08/2021,300,Check,Emerg fund,Gift
467,19010,Active,FALSE,FALSE,N,01/08/2021,2427,Check,Emerg fund,Gift
677,19096,Active,FALSE,FALSE,N,01/08/2021,10,Check,Clients,Gift
131,19072,Active,FALSE,FALSE,N,01/11/2021,36,Check,Fall Towns,Gift
564,19096,Active,FALSE,FALSE,N,01/11/2021,100,Check,Fall Towns,Gift
553,19004,Active,FALSE,FALSE,N,01/11/2021,50,Check,Fall Towns,Gift
589,NA,Active,FALSE,FALSE,N,01/14/2021,186092,Check,Misc,Gift
783,19041,Active,FALSE,FALSE,N,01/15/2021,100,Check,Mem-hon,Gift
716,17402,Active,FALSE,FALSE,N,01/15/2021,25,Check,Clients,Gift
864,20814,Active,FALSE,FALSE,N,01/15/2021,150,Check,Misc,Gift
574,19072,Active,FALSE,FALSE,N,01/17/2021,100,Check,Fall Towns,Gift
177,19010,Active,FALSE,FALSE,N,01/18/2021,50,Check,Fall Towns,Gift
942,19066,Active,FALSE,FALSE,N,01/20/2021,50,Check,Mem-hon,Gift
558,19010,Active,FALSE,FALSE,N,01/20/2021,75,Check,Fall Towns,Gift
739,29492,Active,FALSE,FALSE,N,01/25/2021,37.5,Check,Corporatio,Gift
404,19004,Active,FALSE,FALSE,N,01/25/2021,1000,Check,Fall Towns,Gift
169,19010,Active,FALSE,FALSE,N,01/26/2021,5000,Check,Foundation,Gift
906,19010,Active,FALSE,FALSE,N,01/27/2021,25,Check,Fall Towns,Gift
531,19010,Active,FALSE,FALSE,N,01/27/2021,10,Check,Clients,Gift
295,19003,Active,FALSE,FALSE,N,01/28/2021,200,Check,Fall Towns,Gift
446,19010,Active,FALSE,FALSE,N,01/28/2021,4000,Check,Mem-hon,Gift
92,19003,Active,FALSE,FALSE,N,02/01/2021,40,Check,Clients,Gift
815,NA,Active,FALSE,FALSE,Y,02/02/2021,500,Check,Fall Towns,Gift
950,19041,Active,FALSE,FALSE,N,02/08/2021,75,Check,Fall Towns,Gift
135,19003,Active,FALSE,FALSE,Y,02/12/2021,22054.7,Check,Emerg fund,Gift
120,19083,Active,FALSE,FALSE,N,02/14/2021,100,Check,Mem-hon,Gift
355,19041,Active,FALSE,FALSE,N,02/14/2021,100,Check,Mem-hon,Gift
491,19072,Active,FALSE,FALSE,N,02/14/2021,50,Check,Fall Towns,Gift
356,19096,Active,FALSE,FALSE,N,02/15/2021,25,Check,Fall Towns,Gift
864,20814,Active,FALSE,FALSE,N,02/16/2021,320,Check,Newsletter,Gift
167,NA,Active,FALSE,FALSE,N,02/19/2021,100,Check,Fall Towns,Gift
574,19072,Active,FALSE,FALSE,N,02/19/2021,100,Check,Fall Towns,Gift
701,19004,Active,FALSE,FALSE,N,02/22/2021,50,Check,Fall Towns,Gift
643,19444,Active,FALSE,FALSE,N,02/25/2021,100,Check,Fall Towns,Gift
283,19072,Active,FALSE,FALSE,N,02/25/2021,100,Check,Fall Towns,Gift
691,19010,Active,FALSE,FALSE,N,02/26/2021,100,Check,Fall Towns,Gift
92,19003,Active,FALSE,FALSE,N,02/27/2021,40,Check,Clients,Gift
310,19096,Active,FALSE,FALSE,N,02/28/2021,25,Check,Fall Towns,Gift
605,19003,Active,FALSE,FALSE,N,03/01/2021,25,Check,Fall Towns,Gift
741,19083,Active,FALSE,FALSE,N,03/01/2021,50,Check,Fall Towns,Gift
895,19066,Active,FALSE,FALSE,N,03/01/2021,250,Check,Fall Towns,Gift
25,19087,Active,FALSE,FALSE,N,03/04/2021,1000,Check,Fall Towns,Gift
167,NA,Active,FALSE,FALSE,N,03/05/2021,100,Check,Fall Towns,Gift
317,19041,Active,FALSE,FALSE,N,03/06/2021,10,Check,Clients,Gift
826,19096,Active,FALSE,FALSE,N,03/09/2021,108,Check,Fall Towns,Gift
826,19096,Active,FALSE,FALSE,N,03/09/2021,180,Check,D.Young Fu,Gift
784,19041,Active,FALSE,FALSE,N,03/11/2021,100,Check,Fall Towns,Gift
135,19003,Active,FALSE,FALSE,Y,03/12/2021,3999,Check,Special Pr,Gift
337,19406,Active,FALSE,FALSE,N,03/15/2021,100,Check,CAC,Gift
470,19096,Active,FALSE,FALSE,N,03/18/2021,100,Check,Fall Towns,Gift
739,29492,Active,FALSE,FALSE,N,03/18/2021,50,Check,Corporatio,Gift
494,19010,Active,FALSE,FALSE,N,03/19/2021,500,Check,Fall Towns,Gift
135,19003,Active,FALSE,FALSE,Y,03/19/2021,386.5,Check,Escort Dri,Gift
135,19003,Active,FALSE,FALSE,Y,03/19/2021,31.9,Check,Escort Dri,Gift
793,NA,Active,FALSE,FALSE,N,03/21/2021,10,Check,Emerg fund,Gift
692,19004,Active,FALSE,FALSE,N,03/23/2021,30,Check,Fall Towns,Gift
110,19035,Active,FALSE,FALSE,N,03/24/2021,75,Check,Fall Towns,Gift
835,19072,Active,FALSE,FALSE,N,03/24/2021,100,Check,Board,Gift
520,19004,Active,FALSE,FALSE,N,03/26/2021,75,Check,Fall Towns,Gift
430,19035,Active,FALSE,FALSE,N,03/26/2021,100,Check,Fall Towns,Gift
667,19003,Active,FALSE,FALSE,Y,03/28/2021,200,Check,Misc,Gift
1006,19085,Active,FALSE,FALSE,N,03/28/2021,75,Check,Fall Towns,Gift
615,19004,Active,FALSE,FALSE,N,03/31/2021,75,Check,Corporatio,Gift
873,19072,Active,FALSE,FALSE,N,04/01/2021,35,Check,Fall Towns,Gift
92,19003,Active,FALSE,FALSE,N,04/01/2021,40,Check,Clients,Gift
984,NA,Active,FALSE,FALSE,N,04/02/2021,10,Check,Misc,Gift
1028,19010,Active,FALSE,FALSE,Y,04/02/2021,800,Check,Emerg fund,Gift
801,19026,Active,FALSE,FALSE,N,04/02/2021,50,Check,Fall Towns,Gift
663,19096,Active,FALSE,FALSE,N,04/03/2021,200,Check,Fall Towns,Gift
8,19004,Active,FALSE,FALSE,N,04/03/2021,20,Check,Fall Towns,Gift
793,NA,Active,FALSE,FALSE,N,04/04/2021,20,Check,Clients,Gift
802,19010,Active,FALSE,FALSE,N,04/05/2021,125,Check,Fall Towns,Gift
181,19035,Active,FALSE,FALSE,N,04/06/2021,100,Check,Fall Towns,Gift
816,NA,Active,FALSE,FALSE,N,04/07/2021,35000,Check,Misc,Gift
135,19003,Active,FALSE,FALSE,Y,04/09/2021,22814.3,Check,Special Pr,Gift
29,NA,Active,FALSE,FALSE,N,04/10/2021,30,Check,Misc,Gift
468,NA,Active,FALSE,FALSE,N,04/11/2021,20,Check,Fall Towns,Gift
66,19406,Active,FALSE,FALSE,Y,04/12/2021,750,Check,Emerg fund,Gift
482,06824,Active,FALSE,FALSE,N,04/12/2021,5000,Check,Foundation,Gift
369,19041,Active,FALSE,FALSE,N,04/13/2021,50,Check,Sprg Evt,Gift
83,19428,Active,FALSE,FALSE,N,04/14/2021,15000,Check,Emerg fund,Gift
74,19004,Active,FALSE,FALSE,N,04/15/2021,50,Check,Fall Towns,Gift
224,19004,Active,FALSE,FALSE,N,04/16/2021,200,Check,Fall Towns,Gift
82,19103,Active,FALSE,FALSE,N,04/16/2021,1000,Check,Foundation,Gift
135,19003,Active,FALSE,FALSE,Y,04/16/2021,20000,Check,Grants,Gift
594,19003,Active,FALSE,FALSE,N,04/17/2021,50,Check,Clients,Gift
156,19096,Active,FALSE,FALSE,N,04/19/2021,20,Check,Fall Towns,Gift
991,19087,Active,FALSE,FALSE,N,04/19/2021,250,Check,Board,Gift
134,19096,Active,FALSE,FALSE,N,04/19/2021,500,Check,Emerg fund,Gift
504,NA,Active,FALSE,FALSE,N,04/21/2021,25,Check,Fall Towns,Gift
290,19003,Active,FALSE,FALSE,N,04/23/2021,500,Check,Fall Towns,Gift
857,NA,Active,FALSE,FALSE,N,04/27/2021,50,Check,Fall Towns,Gift
945,NA,Active,FALSE,FALSE,N,04/27/2021,25,Check,Fall Towns,Gift
968,NA,Active,FALSE,FALSE,N,04/28/2021,25,Check,Fall Towns,Gift
495,19083,Active,FALSE,FALSE,N,04/28/2021,1,Check,In/Out,Gift
486,19004,Active,FALSE,FALSE,N,04/29/2021,100,Check,Sprg Evt,Gift
147,19096,Active,FALSE,FALSE,N,04/29/2021,12.5,Check,Misc,Gift
984,NA,Active,FALSE,FALSE,N,05/02/2021,10,Check,Misc,Gift
306,19096,Active,FALSE,FALSE,N,05/02/2021,100,Check,Sprg Evt,Gift
905,19063,Active,FALSE,FALSE,N,05/03/2021,2000,Check,Foundation,Gift
1046,19096,Active,FALSE,FALSE,N,05/05/2021,10,Check,Sprg Evt,Gift
325,19096,Active,FALSE,FALSE,N,05/07/2021,50,Check,Sprg Evt,Gift
910,19010,Active,FALSE,FALSE,N,05/07/2021,100,Check,Sprg Evt,Gift
949,19041,Active,TRUE,TRUE,N,05/07/2021,100,Check,Sprg Evt,Gift
916,19066,Active,FALSE,FALSE,N,05/07/2021,50,Check,Sprg Evt,Gift
423,19096,Active,FALSE,FALSE,N,05/07/2021,60,Check,Sprg Evt,Gift
1019,19072,Active,FALSE,FALSE,N,05/07/2021,75,Check,Fall Towns,Gift
689,19004,Active,FALSE,FALSE,N,05/07/2021,100,Check,Sprg Evt,Gift
276,19066,Active,FALSE,FALSE,N,05/07/2021,100,Check,Sprg Evt,Gift
760,19096,Active,FALSE,FALSE,N,05/07/2021,100,Check,Sprg Evt,Gift
852,19004,Active,FALSE,FALSE,N,05/07/2021,20,Check,Sprg Evt,Gift
1002,19018,Active,FALSE,FALSE,N,05/07/2021,50,Check,Sprg Evt,Gift
237,19010,Active,FALSE,FALSE,N,05/07/2021,500,Check,Sprg Evt,Gift
309,19035,Active,FALSE,FALSE,N,05/08/2021,500,Check,Sprg Evt,Gift
301,19035,Active,FALSE,FALSE,N,05/08/2021,60,Check,Sprg Evt,Gift
883,19085,Active,FALSE,FALSE,N,05/08/2021,150,Check,Sprg Evt,Gift
286,19096,Active,FALSE,FALSE,N,05/08/2021,100,Check,Sprg Evt,Gift
967,19096,Active,FALSE,FALSE,N,05/08/2021,150,Check,Sprg Evt,Gift
943,19072,Active,FALSE,FALSE,N,05/08/2021,250,Check,Sprg Evt,Gift
627,19087,Active,FALSE,FALSE,N,05/08/2021,100,Check,Sprg Evt,Gift
870,19072,Active,FALSE,FALSE,N,05/08/2021,50,Check,Sprg Evt,Gift
774,19041,Active,FALSE,FALSE,N,05/08/2021,150,Check,Sprg Evt,Gift
255,19004,Active,TRUE,TRUE,N,05/08/2021,200,Check,Sprg Evt,Gift
863,19072,Active,FALSE,FALSE,N,05/08/2021,35,Check,Sprg Evt,Gift
429,19013,Active,FALSE,FALSE,Y,05/08/2021,100,Check,Sprg Evt,Gift
78,19041,Active,FALSE,FALSE,N,05/08/2021,35,Check,Sprg Evt,Gift
1032,19096,Active,FALSE,FALSE,N,05/08/2021,60,Check,Sprg Evt,Gift
84,19003,Active,FALSE,FALSE,N,05/08/2021,40,Check,Sprg Evt,Gift
579,19035,Active,FALSE,FALSE,N,05/08/2021,25,Check,Sprg Evt,Gift
1035,19066,Active,FALSE,FALSE,N,05/08/2021,30,Check,Sprg Evt,Gift
140,19010,Active,FALSE,FALSE,N,05/09/2021,100,Check,Sprg Evt,Gift
878,19010,Active,FALSE,FALSE,N,05/09/2021,1000,Check,Sprg Evt,Gift
947,19096,Active,FALSE,FALSE,N,05/09/2021,100,Check,Sprg Evt,Gift
552,19096,Active,FALSE,FALSE,N,05/09/2021,250,Check,Sprg Evt,Gift
784,19041,Active,FALSE,FALSE,N,05/09/2021,75,Check,Sprg Evt,Gift
843,19096,Active,FALSE,FALSE,N,05/09/2021,30,Check,Sprg Evt,Gift
37,19010,Active,FALSE,FALSE,N,05/09/2021,100,Check,Sprg Evt,Gift
1018,19085,Active,FALSE,FALSE,N,05/09/2021,50,Check,Sprg Evt,Gift
571,19444,Active,FALSE,FALSE,N,05/09/2021,35,Check,Sprg Evt,Gift
116,19041,Active,FALSE,FALSE,N,05/09/2021,20,Check,Sprg Evt,Gift
143,19010,Active,FALSE,FALSE,N,05/09/2021,60,Check,Sprg Evt,Gift
302,19348,Active,TRUE,FALSE,N,05/09/2021,40,Check,Sprg Evt,Gift
